,App_Name,App_Size,currency,App_Price,Type,Review_count,User_Rating,Content_Rating,Category
3627,Trick Shot,105433088,USD,1.99,Paid,816,4.5,4+,Games
3628,Viva Slots Las Vegas Classic Casino Games,167431168,USD,0.0,Free,58738,4.5,12+,Games
3629,Battle Golf,48627712,USD,0.0,Free,455,4.0,9+,Games
3630,Stash Invest: Investing  Financial Education,110992384,USD,0.0,Free,1655,4.0,4+,Finance
3631,Haywire Hospital,503320576,USD,0.0,Free,285,4.5,12+,Games
3632,Fusion Pictures - A Multiplayer Game with 4 Hidden Pics Object  1 Word Puzzle,57844736,USD,0.0,Free,0,0.0,4+,Games
3633,Kuro no Sekai - Its a Darkness World,90811392,USD,0.0,Free,0,0.0,9+,Games
3634,Octodad: Dadliest Catch,303450112,USD,4.99,Paid,1752,4.0,9+,Games
3635,Transformers Rescue Bots: Save Griffin Rock,1491860480,USD,3.99,Paid,47,2.5,4+,Book
3636,YouTube Music,114122752,USD,0.0,Free,7109,3.5,17+,Music
3637,Disney Emoji Blitz,257001472,USD,0.0,Free,41036,4.5,4+,Games
3638,Skylanders SuperChargers,1322848256,USD,0.0,Free,1296,4.0,9+,Games
3639,Osmo Numbers,205487104,USD,0.0,Free,52,4.0,4+,Games
3640,Space Grunts,61841408,USD,3.99,Paid,58,4.0,12+,Games
3641,Color,81757184,USD,0.0,Free,485,5.0,9+,Lifestyle
3642,Ultimate Fox Simulator,139665408,USD,0.99,Paid,1112,4.0,9+,Games
3643,Dictionnaire Le Robert Mobile : 4 en 1,69587968,USD,7.99,Paid,1,5.0,4+,Reference
3644,boohoocom,14284800,USD,0.0,Free,655,4.5,4+,Shopping
3645,Tweetbot 4 for Twitter,12481536,USD,9.99,Paid,2213,4.0,17+,Social Networking
3646,Amaranthine Voyage: The Shadow of Torment HD - A Magical Hidden Object Adventure Full,1488330752,USD,6.99,Paid,9,4.5,9+,Games
3647,Amaranthine Voyage: The Shadow of Torment - A Magical Hidden Object Adventure Full,1279516672,USD,2.99,Paid,4,3.0,9+,Games
3648,DinoTrek VR Experience,498358272,USD,0.99,Paid,73,4.0,4+,Entertainment
3649,Game Studio Tycoon 2: Next Gen Developer,249491456,USD,3.99,Paid,110,4.0,4+,Games
3650,Lost in Harmony,207105024,USD,0.0,Free,1002,4.5,9+,Games
3651,Athletics 2: Summer Sports - Free,243888128,USD,0.0,Free,2541,4.5,4+,Games
3652,Flow Speed Control  Professional Edition,104204288,USD,1.99,Paid,83,4.5,4+,Photo & Video
3653,Little Nugget - capture pregnancy  baby pics,76221440,USD,2.99,Paid,4006,4.5,4+,Photo & Video
3654,Hey Duggee: The Big Badge App,177739776,USD,2.99,Paid,11,4.0,4+,Games
3655,Moodnotes - Thought Journal / Mood Diary,54482944,USD,3.99,Paid,625,5.0,12+,Health & Fitness
3656,"Hemingboard: Synonyms, Rhymes, Puns in Your Keyboard",169833472,USD,2.99,Paid,128,4.0,4+,Utilities
3657,Simply Piano by JoyTunes - Learn  play piano,185430016,USD,0.0,Free,2925,4.5,4+,Education
3658,V LIVE - Broadcasting App,84481024,USD,0.0,Free,937,3.5,4+,Entertainment
3659,Rayman Classic,191037440,USD,0.0,Free,293,4.5,9+,Games
3660,The Martian: Official Game,74873856,USD,0.99,Paid,259,4.0,9+,Games
3661,House of 1000 Doors: Evil Inside HD - A Hidden Object Adventure Full,1170735104,USD,6.99,Paid,75,3.5,9+,Games
3662,Smashy Road: Wanted,200108032,USD,0.0,Free,53162,4.5,9+,Games
3663,Colorfly : Coloring Book for Adults - Free Games,61465600,USD,0.0,Free,21472,4.5,4+,Games
3664,Team USA App,42460160,USD,0.0,Free,101,2.5,4+,Sports
3665,MyDx One: Find a Strain that Works for You,38659072,USD,0.0,Free,29,4.0,17+,Medical
3666,DragonSoul RPG,212710400,USD,0.0,Free,7681,4.5,9+,Games
3667,VERSUS: The Lost Ones,41671680,USD,3.99,Paid,423,5.0,12+,Games
3668,Deus Ex GO - Puzzle Challenge,293599232,USD,4.99,Paid,1385,4.5,12+,Games
3669,MINE/,54054912,USD,0.0,Free,0,0.0,4+,Catalogs
3670,wettercom,192418816,USD,0.0,Free,0,0.0,4+,Weather
3671,Cloud Chasers - A Journey of Hope,277534720,USD,3.99,Paid,36,3.5,12+,Games
3672,League of Stickmen VIP Edition,192278528,USD,1.99,Paid,391,4.5,9+,Games
3673,Asymmetric,76766208,USD,1.99,Paid,0,0.0,4+,Games
3674,ColorArt: Coloring Book For Adults,90105856,USD,0.0,Free,15797,4.5,4+,Entertainment
3675,KOMRAD,69795840,USD,0.0,Free,94,4.5,9+,Games
3676,Pinball Breaker Forever,34252800,USD,0.0,Free,190,4.5,4+,Games
3677,Dust: An Elysian Tail,977829888,USD,5.99,Paid,884,4.5,9+,Games
3678,C CHANNEL -Watch tips  tricks videos for girls,58049536,USD,0.0,Free,21,5.0,12+,Photo & Video
3679,Superhero Girl Salon: Kids Makeup and Dressup Game,95607808,USD,1.99,Paid,16,4.5,4+,Games
3680,Bobs Burgers Pinball,48860160,USD,1.99,Paid,43,4.5,4+,Games
3681,Shopkins Magazine - once you shopyou cant stop,19676160,USD,0.99,Paid,129,3.0,4+,Games
3682,I Keep Having This Dream,69058560,USD,1.99,Paid,79,4.5,9+,Games
3683,Tangled Up - Valentine Special,191583232,USD,0.0,Free,16,4.0,4+,Games
3684,FINAL FANTASY VII,1938644992,USD,15.99,Paid,1421,4.0,12+,Games
3685,Bridge Constructor Stunts,140593152,USD,1.99,Paid,75,4.0,4+,Games
3686,Circa Infinity,138744832,USD,1.99,Paid,56,5.0,9+,Games
3687,Gogo Entertainment,16390144,USD,0.0,Free,1482,2.0,12+,Travel
3688,Attack Heroes,915254272,USD,0.99,Paid,12,5.0,9+,Games
3689,a - Physical Simulation Puzzle Game,49728512,USD,0.0,Free,2,5.0,4+,Games
3690,Cat-A-Pult: Endless stacking of 8-bit kittens,100000768,USD,0.0,Free,141,4.0,4+,Games
3691,Dawn of Gods,230893568,USD,0.0,Free,833,4.5,9+,Games
3692,SPL-T,110900224,USD,2.99,Paid,124,4.0,4+,Games
3693,Witches Legacy: The Dark Throne HD Full,2116109312,USD,6.99,Paid,52,3.0,9+,Games
3694,Fear for Sale: Endless Voyage HD - A Mystery Hidden Object Game Full,1921634304,USD,6.99,Paid,66,4.0,9+,Games
3695,Nebraska Huskers for iPad 2015,31588352,USD,9.99,Paid,2,1.0,4+,Sports
3696,Exodus,40820736,USD,0.0,Free,62,3.0,4+,Games
3697,Maim Street,174329856,USD,0.0,Free,99,4.5,12+,Games
3698,Sorted - Quickly Organise Your Day,101574656,USD,7.99,Paid,69,4.0,4+,Productivity
3699,"SNOW - Selfie, Motion sticker, Fun camera",119274496,USD,0.0,Free,1115,4.0,4+,Photo & Video
3700,Beat da Beat,262926336,USD,0.99,Paid,301,5.0,9+,Games
3701,Zombie Anarchy: Survival Strategy Game,255653888,USD,0.0,Free,1768,4.5,17+,Games
3702,Periodic Table Chemistry,34300928,USD,6.99,Paid,0,0.0,4+,Education
3703,Infinite Skater,257843200,USD,0.0,Free,360,4.0,4+,Games
3704,Land Sliders,124692480,USD,0.0,Free,4142,4.5,9+,Games
3705,Fruit Pop Puzzles in Paradise - Fruit Pop Sequel,155375616,USD,0.0,Free,261,4.5,4+,Games
3706,Womens Health: 1500 Kalorien Tag,70312960,USD,1.99,Paid,0,0.0,4+,Food & Drink
3707,Final Cut: The True Escapade HD - A Hidden Object Mystery Game Full,905351168,USD,6.99,Paid,19,4.0,9+,Games
3708,Mystery Tales: The Twilight World HD - A Hidden Object Adventure Full,1563414528,USD,6.99,Paid,6,3.0,9+,Games
3709,Mystery Tales: The Twilight World - A Hidden Object Adventure Full,1556369408,USD,2.99,Paid,2,2.5,9+,Games
3710,Read4Kids - Kids learn to read in 20 easy lessons,34612224,USD,2.99,Paid,27,4.0,4+,Education
3711,Five Nights at Freddys 4,50814976,USD,2.99,Paid,5478,4.5,12+,Games
3712,Burger  The Game,14188544,USD,0.0,Free,1179,4.5,9+,Games
3713,Dr Panda Candy Factory,298553344,USD,2.99,Paid,46,4.0,4+,Education
3714,Foodo World,265895936,USD,2.99,Paid,7,3.0,4+,Education
3715,Dr Panda Firefighters,230628352,USD,2.99,Paid,55,3.5,4+,Education
3716,Alliance Wars: World Domination,493512704,USD,0.0,Free,176,5.0,12+,Games
3717,T-Rex Simulator,142795776,USD,0.99,Paid,24,3.5,12+,Games
3718,Disc Golf Game,233364480,USD,3.99,Paid,85,4.5,4+,Games
3719,Hooty Hoo: Bingo Math,34686976,USD,1.99,Paid,0,0.0,4+,Education
3720,Slash Mobs,249143296,USD,0.0,Free,4179,4.5,9+,Games
3721,JCnews - Anime  Game Culture,25467904,USD,0.0,Free,0,0.0,17+,News
3722,Dirt Racing Mobile 3D,233611264,USD,3.99,Paid,245,4.5,4+,Games
3723,myINK sketch,90249216,USD,2.99,Paid,0,0.0,17+,Photo & Video
3724,OPUS: The Day We Found Earth,245289984,USD,0.0,Free,2491,5.0,4+,Games
3725,Cut the Rope,128109568,USD,1.99,Paid,151,4.5,4+,Games
3726,Cut the Rope HD,255006720,USD,3.99,Paid,71,4.5,4+,Games
3727,Cut the Rope HD,125702144,USD,0.0,Free,285,4.0,4+,Games
3728,Beneath The Lighthouse,149087232,USD,0.0,Free,526,4.0,9+,Games
3729,Goodnight Little Sandman - Bedtime Ritual,555863040,USD,3.99,Paid,0,0.0,4+,Education
3730,HOOKED - Chat Stories,94545920,USD,0.0,Free,47829,4.5,9+,Book
3731,striker  dropping balls,64180224,USD,0.0,Free,0,0.0,4+,Games
3732,Punch Club,323284992,USD,4.99,Paid,480,4.0,12+,Games
3733,Lonely One,206535680,USD,0.0,Free,723,4.5,4+,Games
3734,Dictator 2,240695296,USD,0.0,Free,694,3.0,12+,Games
3735,Dictator 2: Evolution,239798272,USD,1.99,Paid,67,4.0,12+,Games
3736,Snug for Instagram - Preview your photos,32174080,USD,0.99,Paid,58,2.5,4+,Photo & Video
3737,AMC,59480064,USD,0.0,Free,3105,2.0,12+,Entertainment
3738,TRUMP YoSelf Make Your Hair Great Again,39518208,USD,0.0,Free,37,4.0,4+,Entertainment
3739,Kylie Jenner Official App,51452928,USD,0.0,Free,3111,2.5,12+,Entertainment
3740,Stickman Volleyball,179424256,USD,0.99,Paid,184,4.5,4+,Games
3741,Snail Sleep-Dream Talk Recording,153040896,USD,0.0,Free,19,4.0,4+,Health & Fitness
3742,My Challenge Tracker,78232576,USD,0.0,Free,3682,5.0,4+,Health & Fitness
3743,VPN Proxy Master - Unlimited WiFi security VPN,27117568,USD,0.0,Free,13674,5.0,4+,Productivity
3744,Bouncy Kingdom,114930688,USD,0.0,Free,55,4.5,4+,Games
3745,My Town : Hospital,218082304,USD,2.99,Paid,186,4.0,4+,Education
3746,FRESH - ,95488000,USD,0.0,Free,0,0.0,17+,Entertainment
3747,Bits of Sweets,112641024,USD,0.0,Free,2572,4.5,4+,Games
3748,BMO Snaps - Adventure Time Photo Game,211572736,USD,2.99,Paid,67,4.5,9+,Games
3749,Sophia - My Little Sis,138332160,USD,0.0,Free,1193,4.5,4+,Games
3750,Magic Rush: Heroes,129245184,USD,0.0,Free,3046,4.5,12+,Games
3751,Gather - In real life,78394368,USD,0.0,Free,813,2.5,4+,Lifestyle
3752,Recolor - Coloring Book,68480000,USD,0.0,Free,31180,4.5,4+,Entertainment
3753,Explore Daniel Tigers Neighborhood,327118848,USD,2.99,Paid,92,3.5,4+,Education
3754,Piano Tiles 2Dont Tap The White Tile 2,81668096,USD,0.0,Free,55077,4.5,4+,Games
3755,Blitzrechnen 1 Klasse - Mathe lernen in der Grundschule mit Klett nach dem offiziellen Lehrplan,378085376,USD,3.99,Paid,0,0.0,4+,Education
3756,Hidden Pictures by Highlights Magazine,164859904,USD,0.0,Free,1478,4.5,4+,Games
3757,Teenage Mutant Ninja Turtles: Battle Match Game,134537216,USD,1.99,Paid,70,4.0,9+,Games
3758,Mods for Minecraft PC  Servers for Minecraft PE,18505728,USD,1.99,Paid,753,4.5,12+,Utilities
3759,Slots - Huuuge Casino: Slot Machines,91105280,USD,0.0,Free,13637,4.5,12+,Games
3760,Bookling - Track Your Reading Habits,14913536,USD,0.99,Paid,20,3.0,4+,Productivity
3761,Strawberry Shortcake Candy Garden,232399872,USD,0.0,Free,633,4.5,4+,Entertainment
3762,Dreampath - The Two Kingdoms HD - A Magical Hidden Object Game Full,923066368,USD,6.99,Paid,248,4.5,9+,Games
3763,Dark Dimensions: Homecoming HD - A Hidden Object Mystery Full,1331712000,USD,6.99,Paid,78,3.5,9+,Games
3764,Dark Dimensions: Homecoming - A Hidden Object Mystery Full,1331671040,USD,2.99,Paid,10,2.5,9+,Games
3765,Teenage Mutant Ninja Turtles: Portal Power,636086272,USD,3.99,Paid,113,4.0,9+,Games
3766,PewDiePie: Legend of the Brofist,457690112,USD,4.99,Paid,10828,5.0,12+,Games
3767,Photograph+,23192576,USD,0.99,Paid,0,0.0,4+,Photo & Video
3768,Der IQ Test - Intelligenztest Deutsch,17666048,USD,0.0,Free,0,0.0,4+,Games
3769,The Greedy Cave,160432128,USD,0.99,Paid,914,4.5,9+,Games
3770,Angry Birds Action,1504883712,USD,0.0,Free,1863,4.0,4+,Games
3771,Pastry Picnic,160301056,USD,0.0,Free,447,4.5,4+,Games
3772,Anki OVERDRIVE,341238784,USD,0.0,Free,981,4.5,9+,Entertainment
3773,Pixduel,102730752,USD,0.0,Free,1602,4.0,4+,Games
3774,Rugby Nations 16,629813248,USD,4.99,Paid,78,4.5,12+,Games
3775,Brothers: A Tale of Two Sons,1925599232,USD,2.99,Paid,460,3.5,12+,Games
3776,Papas Cupcakeria To Go,80509952,USD,1.99,Paid,157,4.0,4+,Games
3777,Plug Pocketmine for Minecraft PE,22670336,USD,2.99,Paid,770,3.0,4+,Games
3778,Weed Firm 2: Back To College,180713472,USD,0.0,Free,4387,4.5,17+,Games
3779,Disney Build It: Frozen,143358976,USD,3.99,Paid,48,3.0,4+,Entertainment
3780,Selfeo,86573056,USD,0.0,Free,366,4.0,17+,Social Networking
3781,Followers Analysis Tool For Instagram App Free,7891968,USD,0.0,Free,4253,4.0,4+,Social Networking
3782,The Lion Guard,672662528,USD,3.99,Paid,78,4.0,4+,Entertainment
3783,hocus,26484736,USD,0.99,Paid,5778,4.5,4+,Games
3784,Outfolded,71029760,USD,0.0,Free,1468,4.5,4+,Games
3785,Speedafari  Speed Up Safari on Slow Connections,14659584,USD,1.99,Paid,28,5.0,4+,Utilities
3786,Word,37148672,USD,1.99,Paid,556,4.5,4+,Games
3787,Churchill Solitaire - World War Card Game,153385984,USD,0.0,Free,13241,4.5,12+,Games
3788,Discovery VR,10979328,USD,0.0,Free,125,3.0,4+,Entertainment
3789,Scribblenauts Unlimited,567910400,USD,4.99,Paid,1350,4.0,9+,Games
3790,Color Therapy Adult Coloring Book for Adults,135236608,USD,0.0,Free,84062,5.0,4+,Book
3791,Amount Plus - Unit And Currency Converter,7095296,USD,2.99,Paid,35,4.0,4+,Productivity
3792,LONEWOLF,108982272,USD,0.0,Free,1906,4.5,17+,Games
3793,Solar Walk  2 - Space Missions  Solar System,610393088,USD,2.99,Paid,316,4.0,4+,Education
3794,Crafty Candy - Match 3 Puzzle Game,151161856,USD,0.0,Free,7511,4.5,4+,Games
3795,Mystery Trackers: Nightsville Horror - A Hidden Object Adventure Full,992354304,USD,2.99,Paid,9,3.5,9+,Games
3796,Mystery Trackers: Nightsville Horror HD - A Hidden Object Adventure Full,985018368,USD,6.99,Paid,72,4.5,9+,Games
3797,Reelgood - TV Guide for Streaming,74444800,USD,0.0,Free,125,4.5,4+,Entertainment
3798,Train Driver Journey 4 - Introduction to Steam,705732608,USD,0.99,Paid,429,4.5,4+,Games
3799,Telepaint,95984640,USD,2.99,Paid,47,4.5,9+,Games
3800,Primal Legends,166575104,USD,0.0,Free,1692,4.5,9+,Games
3801,Tetro Blocks - Beat IQ with Tetrix-style-puzzle,47351808,USD,0.0,Free,0,0.0,4+,Games
3802,Britney Spears: American Dream,528184320,USD,0.0,Free,2129,4.5,12+,Games
3803,Frozen Free Fall: Icy Shot,186636288,USD,0.0,Free,1133,4.5,4+,Games
3804,"Marline - Weather, Tides  Moon",8082432,USD,0.99,Paid,55,4.0,4+,Weather
3805,Truck Simulator PRO 2016,592898048,USD,3.99,Paid,875,4.0,4+,Games
3806,Forest Heroes Story,71539712,USD,0.0,Free,38,4.5,4+,Games
3807,Legendary - Game of Heroes,175010816,USD,0.0,Free,1776,4.5,12+,Games
3808,BuzzTube - Video Player for YouTube,15563776,USD,0.0,Free,21012,4.5,17+,Entertainment
3809,EVERYTOWN,65808384,USD,0.0,Free,141,4.0,4+,Games
3810,Kendall and Kylie,556161024,USD,0.0,Free,55011,4.5,12+,Games
3811,HOUND Voice Search  Assistant,63474688,USD,0.0,Free,297,4.0,9+,Productivity
3812,Genies  Gems,280523776,USD,0.0,Free,9768,4.5,4+,Games
3813,The Blacklist: Conspiracy,101144576,USD,0.0,Free,496,4.0,12+,Games
3814,"Thirty Days  Seven Seas  Pirate Battle Board Game Starring Clarence, Jeff and Sumo",1233862656,USD,2.99,Paid,68,4.5,9+,Games
3815,Downwell,82202624,USD,2.99,Paid,1679,5.0,9+,Games
3816,Teeny Titans - Teen Titans Go Figure Battles,709790720,USD,3.99,Paid,2503,4.5,9+,Games
3817,BB-8 App Enabled Droid Powered by Sphero,399747072,USD,0.0,Free,4385,4.5,4+,Entertainment
3818,City Car Driving,89788416,USD,0.0,Free,41,4.0,4+,Games
3819,Endless Sky,35807232,USD,0.0,Free,6313,4.5,4+,Games
3820,Warrior Balls,32857088,USD,0.0,Free,4375,4.5,4+,Games
3821,The Lost Treasure,129610752,USD,2.99,Paid,155,5.0,4+,Games
3822,TALES OF LINK,111104000,USD,0.0,Free,229,4.0,4+,Games
3823,Black Hole - -,148458496,USD,0.0,Free,0,0.0,4+,Games
3824,Ys Chronicles II,466280448,USD,4.99,Paid,34,5.0,9+,Games
3825,Teenage Mutant Ninja Turtles: Legends,920238080,USD,0.0,Free,10771,4.5,9+,Games
3826,Just Press Record,2425856,USD,4.99,Paid,334,4.0,4+,Utilities
3827,Adventure Company,389818368,USD,0.0,Free,1392,4.5,12+,Games
3828,Snowboarding The Fourth Phase,474566656,USD,0.0,Free,815,4.5,9+,Games
3829,Smart Watch Notice,1547264,USD,4.99,Paid,214,1.0,4+,Utilities
3830,Dig Deep,30904320,USD,1.99,Paid,36,3.5,9+,Games
3831,Myths of the World: Black Rose HD - A Hidden Object Adventure Full,949374976,USD,6.99,Paid,84,4.0,9+,Games
3832,Myths of the World: Black Rose - A Hidden Object Adventure Full,796377088,USD,2.99,Paid,20,4.0,9+,Games
3833,EatMeio: Hungry Fish Attack,289340416,USD,0.0,Free,256,3.5,4+,Games
3834,VR Street Jump for Google Cardboard,107298816,USD,0.0,Free,236,3.5,4+,Games
3835,Super Sharp,15110144,USD,1.99,Paid,7776,5.0,4+,Games
3836,Beat the Boss 4,786240512,USD,0.0,Free,1368,4.0,12+,Games
3837,Weed Firm: RePlanted,122604544,USD,0.0,Free,10122,4.5,17+,Games
3838,Goosebumps Night of Scares,345457664,USD,0.0,Free,572,4.0,12+,Games
3839,Finger Hero: Avoid Obstacles,150419456,USD,0.0,Free,870,4.5,12+,Games
3840,Mad City Crime,250993664,USD,0.0,Free,793,3.0,12+,Games
3841,Sea Hero Quest,360306688,USD,0.0,Free,2908,5.0,4+,Games
3842,Ominous Objects: Phantom Reflection HD - A Hidden Object Adventure Full,1412444160,USD,6.99,Paid,43,4.0,9+,Games
3843,Egg,323473408,USD,0.0,Free,33407,4.5,4+,Games
3844,Endless Learning Academy,770732032,USD,0.0,Free,143,4.0,4+,Education
3845,Focus - Can You Tell Them Apart,37068800,USD,0.0,Free,766,3.5,4+,Games
3846,BMX Streets,293198848,USD,2.99,Paid,54,3.5,4+,Games
3847,Tap Tap Dash,68935680,USD,0.0,Free,11748,4.5,4+,Games
3848,Dungelot: Shattered Lands,402743296,USD,3.99,Paid,940,4.5,12+,Games
3849,Goal Kick - free penalty shootout soccer game,14171136,USD,0.0,Free,57,3.0,4+,Games
3850,Power Hover,182592512,USD,3.99,Paid,458,4.5,4+,Games
3851,"OVLA - Awesome  Creative Typography Design, Graphic Design, Photo Editing",63175680,USD,0.99,Paid,21,3.5,4+,Photo & Video
3852,Shimmer and Shine: Enchanted Carpet Ride Game HD,497758208,USD,4.99,Paid,20,4.0,4+,Education
3853,Shimmer and Shine:  Enchanted Carpet Ride Game,497315840,USD,2.99,Paid,7,3.0,4+,Education
3854,theSkimm,28734464,USD,0.0,Free,1765,4.5,12+,News
3855,SW/NG - Living Photos Memories that Swing,89583616,USD,0.0,Free,222,3.0,12+,Photo & Video
3856,Whats My Mutt,53959680,USD,0.99,Paid,178,4.0,4+,Lifestyle
3857,A high end tuner for all instruments@Tuner,32099328,USD,2.99,Paid,0,0.0,4+,Music
3858,the Sequence,132829184,USD,0.99,Paid,254,5.0,4+,Games
3859,Analog London,18984960,USD,0.99,Paid,7,5.0,4+,Photo & Video
3860,Analog Paris,27561984,USD,0.99,Paid,32,4.5,4+,Photo & Video
3861,Analog Budapest,19247104,USD,0.99,Paid,6,4.5,4+,Photo & Video
3862,GyroSphere Trials,201877504,USD,0.0,Free,1267,3.5,4+,Games
3863,Runtastic Results: Workout  Bodyweight Training,210848768,USD,0.0,Free,1718,4.5,4+,Health & Fitness
3864,Bellas Pizza Place - Italian Food Maker,210242560,USD,0.0,Free,77,4.0,4+,Games
3865,iScanner - PDF Document Scanner App,81171456,USD,4.99,Paid,8675,4.5,4+,Business
3866,VPN Proxy Master Pro,22918144,USD,5.99,Paid,771,5.0,4+,Productivity
3867,Outback,73947136,USD,0.0,Free,805,4.5,12+,Food & Drink
3868,Dont Be Squared,89306112,USD,0.0,Free,100,4.0,9+,Games
3869,Re:Monster,190661632,USD,0.0,Free,37,3.5,12+,Games
3870,Supermodel Star - Rule the Runway,139894784,USD,0.0,Free,250,4.0,4+,Games
3871,Shopkins: Top Trumps,278928384,USD,2.99,Paid,10,3.0,4+,Games
3872,Inversions,23249920,USD,2.99,Paid,0,0.0,4+,Education
3873,"BusyCal - Calendar, Reminders  To Dos",32659456,USD,4.99,Paid,139,3.5,4+,Productivity
3874,Titan Quest,1323163648,USD,7.99,Paid,1350,4.0,9+,Games
3875,CLUE Bingo,232353792,USD,0.0,Free,12123,4.5,12+,Games
3876,Home - Design  Decor Shopping,50572288,USD,0.0,Free,3354,4.5,4+,Lifestyle
3877,Crazy Cake Swap,207080448,USD,0.0,Free,4638,5.0,4+,Games
3878,Camcorder - Record VHS Home Videos,15195136,USD,0.0,Free,830,4.5,4+,Photo & Video
3879,Basket Fall - Basketball Dunking Sim,103661568,USD,0.0,Free,2251,4.5,4+,Games
3880,Ringtones for iPhone with Ringtone Maker,38459392,USD,0.0,Free,4013,4.5,4+,Music
3881,Civil War: Wilsons Creek,251606016,USD,1.99,Paid,6,3.0,12+,Games
3882,"Road watcher: dash camera, car video recorder",6329344,USD,0.99,Paid,10,3.0,4+,Navigation
3883,go90  Stream TV  Live Sports,48359424,USD,0.0,Free,3355,4.0,12+,Entertainment
3884,Music Memos,146113536,USD,0.0,Free,909,4.0,4+,Music
3885,Little Fox Animal Doctor - be a vet,302585856,USD,1.99,Paid,66,2.5,4+,Book
3886,Rolling Sky,138529792,USD,0.0,Free,30670,4.5,4+,Games
3887,Voice Translator with Offline Dictionary Pro,103895040,USD,13.99,Paid,499,4.5,4+,Reference
3888,Bakery Blitz: Cooking Game,121535488,USD,0.0,Free,2605,4.0,4+,Games
3889,Disney Junior Magic Phone with Sofia the First and Mickey Mouse,629897216,USD,2.99,Paid,67,4.0,4+,Education
3890,Team Drift Cats,262576128,USD,0.99,Paid,12,4.5,9+,Games
3891,"Themify - Full HD Themes for iPhone with Live Wallpapers, Backgrounds and Keyboards",84629504,USD,3.99,Paid,1024,4.5,4+,Utilities
3892,Talking Tom Jetski,106321920,USD,0.0,Free,2853,4.0,4+,Games
3893,Talking Tom Bubble Shooter,191398912,USD,0.0,Free,2659,4.5,4+,Games
3894,Should Shoot,33418240,USD,2.99,Paid,1,5.0,9+,Games
3895,Personal Progress Binder,60442624,USD,4.99,Paid,66,4.5,4+,Productivity
3896,iFaces - Custom Themes and Faces for Apple Watch,27377664,USD,1.99,Paid,376,2.5,4+,Lifestyle
3897,Build Your Palace,169842688,USD,0.99,Paid,228,4.0,4+,Games
3898,Ice Cream Truck Girl - Frozen Sweets Maker,227164160,USD,0.0,Free,169,4.0,4+,Games
3899,Ringtones for iPhone Unlimited,48986112,USD,2.99,Paid,313,4.0,4+,Music
3900,Minds On Physics the App - Part 1,64569344,USD,0.99,Paid,16,1.5,4+,Education
3901,Giant Turnip Game: A Voyage Of Vegetable Extraction,83069952,USD,0.0,Free,89,5.0,4+,Games
3902,Billiards9,296638464,USD,0.0,Free,0,0.0,4+,Games
3903,Carmen Sandiego Returns-A Global Spy Game for Kids,200816640,USD,3.99,Paid,273,3.0,4+,Education
3904,Green Game TimeSwapper,263876608,USD,2.99,Paid,0,0.0,4+,Games
3905,Yellow - Make new friends,84699136,USD,0.0,Free,3809,4.5,12+,Lifestyle
3906,Shopkins World,660983808,USD,0.0,Free,3047,4.0,4+,Games
3907,POTO - Photo Collage Maker,53268480,USD,0.0,Free,1149,4.5,4+,Photo & Video
3908,Sky Chasers,96497664,USD,0.0,Free,1074,4.5,4+,Games
3909,Labyrinths of the World: Forbidden Muse HD - A Mystery Hidden Object Game Full,2328133632,USD,6.99,Paid,54,4.0,9+,Games
3910,Dark Tales: Edgar Allan Poes The Mystery of Marie Roget HD - A Hidden Object Mystery Full,848699392,USD,6.99,Paid,109,3.5,9+,Games
3911,Dark Tales: Edgar Allan Poes The Mystery of Marie Roget - A Hidden Object Mystery Full,848715776,USD,2.99,Paid,15,3.0,9+,Games
3912,LEGO Ninjago: Shadow of Ronin,1277468672,USD,4.99,Paid,342,4.5,9+,Games
